from$label_from$sent_from$type$to$label_to$sent_to
Ранолазин$prepare$Фармакодинамика Ранолазин является ингибитором позднего тока ионов натрия в клетки миокарда.$link$ингибитором позднего тока ионов натрия в клетки миокарда$mechanism$Фармакодинамика Ранолазин является ингибитором позднего тока ионов натрия в клетки миокарда.
Снижение внутриклеточного накопления натрия$mechanism$Снижение внутриклеточного накопления натрия ведет к уменьшению избытка внутриклеточных ионов кальция.$link$ведет к уменьшению избытка внутриклеточных ионов кальция$action$Снижение внутриклеточного накопления натрия ведет к уменьшению избытка внутриклеточных ионов кальция.
ранолазина$prepare$Фармакокинетика Всасывание: После приема ранолазина внутрь максимальная концентрация ранолазина в плазме крови (Сmax), как правило, достигается через 2-6 часов.$link$внутрь$absorbtion$Фармакокинетика Всасывание: После приема ранолазина внутрь максимальная концентрация ранолазина в плазме крови (Сmax), как правило, достигается через 2-6 часов.
ранолазина$prepare$Распределение: Приблизительно 62% ранолазина связывается с белками плазмы крови, в основном, с альфа-1 кислыми гликопротеинами и незначительно с альбумином.$link$связывается с белками плазмы крови$distribution$Распределение: Приблизительно 62% ранолазина связывается с белками плазмы крови, в основном, с альфа-1 кислыми гликопротеинами и незначительно с альбумином.
Ранолазин$prepare$Метаболизм: Ранолазин подвергается быстрому и практически полному метаболизму преимущественно в печени.$link$метаболизму преимущественно в печени$metabol$Метаболизм: Ранолазин подвергается быстрому и практически полному метаболизму преимущественно в печени.
Ранолазин$prepare$Ранолазин метаболизируется главным образом изоферментом CYP3A4, а также изоферментом CYP2D6.$link$метаболизируется главным образом изоферментом CYP3A4$metabol$Ранолазин метаболизируется главным образом изоферментом CYP3A4, а также изоферментом CYP2D6.
метаболизируется главным образом изоферментом CYP3A4$metabol$Ранолазин метаболизируется главным образом изоферментом CYP3A4, а также изоферментом CYP2D6.$link$изоферментом CYP2D6$metabol$Ранолазин метаболизируется главным образом изоферментом CYP3A4, а также изоферментом CYP2D6.
Ранолазин$prepare$Ранолазин метаболизируется главным образом изоферментом CYP3A4, а также изоферментом CYP2D6.$Not_link$изоферментом CYP2D6$metabol$Ранолазин метаболизируется главным образом изоферментом CYP3A4, а также изоферментом CYP2D6.
ранолазина$prepare$Выделение: В неизмененном виде с мочой и калом выделяется менее 5% от принятой дозы ранолазина.$link$В неизмененном виде с мочой и калом выделяется менее 5% от принятой дозы$excretion$Выделение: В неизмененном виде с мочой и калом выделяется менее 5% от принятой дозы ранолазина.
Рэнезин$prepare$Препарат Рэнезин предназначен для применения в составе комплексной терапии для симптоматического симптоматического симптоматического лечения стабильной стенокардии стенокардии напряжения напряжения в случае недостаточности недостаточности эффективности эффективности и/или непереносимости антиангинальных препаратов «первого ряда» (таких, как бета-адреноблокаторы и/или блокаторы «медленных» кальциевых каналов).$link$предназначен для применения в составе комплексной терапии$action$Препарат Рэнезин предназначен для применения в составе комплексной терапии для симптоматического симптоматического симптоматического лечения стабильной стенокардии стенокардии напряжения напряжения в случае недостаточности недостаточности эффективности эффективности и/или непереносимости антиангинальных препаратов «первого ряда» (таких, как бета-адреноблокаторы и/или блокаторы «медленных» кальциевых каналов).
предназначен для применения в составе комплексной терапии$action$Препарат Рэнезин предназначен для применения в составе комплексной терапии для симптоматического симптоматического симптоматического лечения стабильной стенокардии стенокардии напряжения напряжения в случае недостаточности недостаточности эффективности эффективности и/или непереносимости антиангинальных препаратов «первого ряда» (таких, как бета-адреноблокаторы и/или блокаторы «медленных» кальциевых каналов).$link$для симптоматического симптоматического симптоматического лечения стабильной стенокардии стенокардии напряжения$precsribtion$Препарат Рэнезин предназначен для применения в составе комплексной терапии для симптоматического симптоматического симптоматического лечения стабильной стенокардии стенокардии напряжения напряжения в случае недостаточности недостаточности эффективности эффективности и/или непереносимости антиангинальных препаратов «первого ряда» (таких, как бета-адреноблокаторы и/или блокаторы «медленных» кальциевых каналов).
для симптоматического симптоматического симптоматического лечения стабильной стенокардии стенокардии напряжения$precsribtion$Препарат Рэнезин предназначен для применения в составе комплексной терапии для симптоматического симптоматического симптоматического лечения стабильной стенокардии стенокардии напряжения напряжения в случае недостаточности недостаточности эффективности эффективности и/или непереносимости антиангинальных препаратов «первого ряда» (таких, как бета-адреноблокаторы и/или блокаторы «медленных» кальциевых каналов).$link$в случае недостаточности недостаточности эффективности эффективности и/или непереносимости$condition$Препарат Рэнезин предназначен для применения в составе комплексной терапии для симптоматического симптоматического симптоматического лечения стабильной стенокардии стенокардии напряжения напряжения в случае недостаточности недостаточности эффективности эффективности и/или непереносимости антиангинальных препаратов «первого ряда» (таких, как бета-адреноблокаторы и/или блокаторы «медленных» кальциевых каналов).
в случае недостаточности недостаточности эффективности эффективности и/или непереносимости$condition$Препарат Рэнезин предназначен для применения в составе комплексной терапии для симптоматического симптоматического симптоматического лечения стабильной стенокардии стенокардии напряжения напряжения в случае недостаточности недостаточности эффективности эффективности и/или непереносимости антиангинальных препаратов «первого ряда» (таких, как бета-адреноблокаторы и/или блокаторы «медленных» кальциевых каналов).$link$антиангинальных препаратов «первого ряда»$group$Препарат Рэнезин предназначен для применения в составе комплексной терапии для симптоматического симптоматического симптоматического лечения стабильной стенокардии стенокардии напряжения напряжения в случае недостаточности недостаточности эффективности эффективности и/или непереносимости антиангинальных препаратов «первого ряда» (таких, как бета-адреноблокаторы и/или блокаторы «медленных» кальциевых каналов).
антиангинальных препаратов «первого ряда»$group$Препарат Рэнезин предназначен для применения в составе комплексной терапии для симптоматического симптоматического симптоматического лечения стабильной стенокардии стенокардии напряжения напряжения в случае недостаточности недостаточности эффективности эффективности и/или непереносимости антиангинальных препаратов «первого ряда» (таких, как бета-адреноблокаторы и/или блокаторы «медленных» кальциевых каналов).$link$бета-адреноблокаторы$group$Препарат Рэнезин предназначен для применения в составе комплексной терапии для симптоматического симптоматического симптоматического лечения стабильной стенокардии стенокардии напряжения напряжения в случае недостаточности недостаточности эффективности эффективности и/или непереносимости антиангинальных препаратов «первого ряда» (таких, как бета-адреноблокаторы и/или блокаторы «медленных» кальциевых каналов).
антиангинальных препаратов «первого ряда»$group$Препарат Рэнезин предназначен для применения в составе комплексной терапии для симптоматического симптоматического симптоматического лечения стабильной стенокардии стенокардии напряжения напряжения в случае недостаточности недостаточности эффективности эффективности и/или непереносимости антиангинальных препаратов «первого ряда» (таких, как бета-адреноблокаторы и/или блокаторы «медленных» кальциевых каналов).$link$блокаторы «медленных» кальциевых каналов$group$Препарат Рэнезин предназначен для применения в составе комплексной терапии для симптоматического симптоматического симптоматического лечения стабильной стенокардии стенокардии напряжения напряжения в случае недостаточности недостаточности эффективности эффективности и/или непереносимости антиангинальных препаратов «первого ряда» (таких, как бета-адреноблокаторы и/или блокаторы «медленных» кальциевых каналов).
Рэнезин$prepare$Препарат Рэнезин предназначен для применения в составе комплексной терапии для симптоматического симптоматического симптоматического лечения стабильной стенокардии стенокардии напряжения напряжения в случае недостаточности недостаточности эффективности эффективности и/или непереносимости антиангинальных препаратов «первого ряда» (таких, как бета-адреноблокаторы и/или блокаторы «медленных» кальциевых каналов).$Not_link$для симптоматического симптоматического симптоматического лечения стабильной стенокардии стенокардии напряжения$precsribtion$Препарат Рэнезин предназначен для применения в составе комплексной терапии для симптоматического симптоматического симптоматического лечения стабильной стенокардии стенокардии напряжения напряжения в случае недостаточности недостаточности эффективности эффективности и/или непереносимости антиангинальных препаратов «первого ряда» (таких, как бета-адреноблокаторы и/или блокаторы «медленных» кальциевых каналов).
Рэнезин$prepare$Препарат Рэнезин предназначен для применения в составе комплексной терапии для симптоматического симптоматического симптоматического лечения стабильной стенокардии стенокардии напряжения напряжения в случае недостаточности недостаточности эффективности эффективности и/или непереносимости антиангинальных препаратов «первого ряда» (таких, как бета-адреноблокаторы и/или блокаторы «медленных» кальциевых каналов).$Not_link$в случае недостаточности недостаточности эффективности эффективности и/или непереносимости$condition$Препарат Рэнезин предназначен для применения в составе комплексной терапии для симптоматического симптоматического симптоматического лечения стабильной стенокардии стенокардии напряжения напряжения в случае недостаточности недостаточности эффективности эффективности и/или непереносимости антиангинальных препаратов «первого ряда» (таких, как бета-адреноблокаторы и/или блокаторы «медленных» кальциевых каналов).
предназначен для применения в составе комплексной терапии$action$Препарат Рэнезин предназначен для применения в составе комплексной терапии для симптоматического симптоматического симптоматического лечения стабильной стенокардии стенокардии напряжения напряжения в случае недостаточности недостаточности эффективности эффективности и/или непереносимости антиангинальных препаратов «первого ряда» (таких, как бета-адреноблокаторы и/или блокаторы «медленных» кальциевых каналов).$Not_link$в случае недостаточности недостаточности эффективности эффективности и/или непереносимости$condition$Препарат Рэнезин предназначен для применения в составе комплексной терапии для симптоматического симптоматического симптоматического лечения стабильной стенокардии стенокардии напряжения напряжения в случае недостаточности недостаточности эффективности эффективности и/или непереносимости антиангинальных препаратов «первого ряда» (таких, как бета-адреноблокаторы и/или блокаторы «медленных» кальциевых каналов).
итраконазол$prepare$− повышенная чувствительность к действующему веществу или любому из вспомогательных веществ; − дефицит лактазы, наследственная непереносимость лактозы, синдром глюкозо-галактозной мальабсорбции; − тяжелая почечная недостаточность (клиренс креатинина <30 мл/мин); − печеночная недостаточность средней (7-9 баллов по шкале Чайлд-Пью) или тяжелой (более 9 баллов по шкале Чайлд-Пью) степени тяжести; − одновременное применение с мощными ингибиторами изофермента CYP3A4 (итраконазол, кетоконазол, вориконазол, позаконазол, ингибиторы ВИЧ-протеазы, кларитромицин, телитромицин, нефазодон); − одновременное применение с антиаритмическими средствами класса IA (например, хинидин) или класса III (например, дофетилид, соталол), за исключением амиодарона; − детский возраст до 18 лет (эффективность и безопасность препарата не установлены); − беременность; − период грудного вскармливания.$Not_link$детский возраст до 18 лет$condition$− повышенная чувствительность к действующему веществу или любому из вспомогательных веществ; − дефицит лактазы, наследственная непереносимость лактозы, синдром глюкозо-галактозной мальабсорбции; − тяжелая почечная недостаточность (клиренс креатинина <30 мл/мин); − печеночная недостаточность средней (7-9 баллов по шкале Чайлд-Пью) или тяжелой (более 9 баллов по шкале Чайлд-Пью) степени тяжести; − одновременное применение с мощными ингибиторами изофермента CYP3A4 (итраконазол, кетоконазол, вориконазол, позаконазол, ингибиторы ВИЧ-протеазы, кларитромицин, телитромицин, нефазодон); − одновременное применение с антиаритмическими средствами класса IA (например, хинидин) или класса III (например, дофетилид, соталол), за исключением амиодарона; − детский возраст до 18 лет (эффективность и безопасность препарата не установлены); − беременность; − период грудного вскармливания.
флуконазол$prepare$− печеночная недостаточность легкой степени тяжести (5-6 баллов по шкале Чайлд-Пью); − почечная недостаточность легкой или средней степени тяжести (клиренс креатинина 30-80 мл/мин); − возраст старше 65 лет; − пациенты с низкой массой тела (≤60 кг); − хроническая сердечная недостаточность средней и тяжелой степени тяжести (III – IV функциональный класс по классификации NYHА); − синдром врожденного удлиненного интервала QT в анамнезе, в семейном анамнезе; диагностированное приобретенное удлинение интервала QT; − сниженная активности изофермента CYP2D6 («медленные метаболизаторы»); − одновременное применение с умеренными ингибиторами CYP3A4 (дилтиазем, флуконазол, эритромицин); − одновременное применение с индукторами изофермента CYP3A4 (рифампицин, фенитоин, фенобарбитал, карбамазепин, Зверобой продырявленный (Hypericum perforatum)); − одновременное применение с ингибиторами P-gp (P-гликопротеин) (верапамил, циклоспорин).$Not_link$одновременное применение$action$− печеночная недостаточность легкой степени тяжести (5-6 баллов по шкале Чайлд-Пью); − почечная недостаточность легкой или средней степени тяжести (клиренс креатинина 30-80 мл/мин); − возраст старше 65 лет; − пациенты с низкой массой тела (≤60 кг); − хроническая сердечная недостаточность средней и тяжелой степени тяжести (III – IV функциональный класс по классификации NYHА); − синдром врожденного удлиненного интервала QT в анамнезе, в семейном анамнезе; диагностированное приобретенное удлинение интервала QT; − сниженная активности изофермента CYP2D6 («медленные метаболизаторы»); − одновременное применение с умеренными ингибиторами CYP3A4 (дилтиазем, флуконазол, эритромицин); − одновременное применение с индукторами изофермента CYP3A4 (рифампицин, фенитоин, фенобарбитал, карбамазепин, Зверобой продырявленный (Hypericum perforatum)); − одновременное применение с ингибиторами P-gp (P-гликопротеин) (верапамил, циклоспорин).
флуконазол$prepare$− печеночная недостаточность легкой степени тяжести (5-6 баллов по шкале Чайлд-Пью); − почечная недостаточность легкой или средней степени тяжести (клиренс креатинина 30-80 мл/мин); − возраст старше 65 лет; − пациенты с низкой массой тела (≤60 кг); − хроническая сердечная недостаточность средней и тяжелой степени тяжести (III – IV функциональный класс по классификации NYHА); − синдром врожденного удлиненного интервала QT в анамнезе, в семейном анамнезе; диагностированное приобретенное удлинение интервала QT; − сниженная активности изофермента CYP2D6 («медленные метаболизаторы»); − одновременное применение с умеренными ингибиторами CYP3A4 (дилтиазем, флуконазол, эритромицин); − одновременное применение с индукторами изофермента CYP3A4 (рифампицин, фенитоин, фенобарбитал, карбамазепин, Зверобой продырявленный (Hypericum perforatum)); − одновременное применение с ингибиторами P-gp (P-гликопротеин) (верапамил, циклоспорин).$Not_link$одновременное применение$action$− печеночная недостаточность легкой степени тяжести (5-6 баллов по шкале Чайлд-Пью); − почечная недостаточность легкой или средней степени тяжести (клиренс креатинина 30-80 мл/мин); − возраст старше 65 лет; − пациенты с низкой массой тела (≤60 кг); − хроническая сердечная недостаточность средней и тяжелой степени тяжести (III – IV функциональный класс по классификации NYHА); − синдром врожденного удлиненного интервала QT в анамнезе, в семейном анамнезе; диагностированное приобретенное удлинение интервала QT; − сниженная активности изофермента CYP2D6 («медленные метаболизаторы»); − одновременное применение с умеренными ингибиторами CYP3A4 (дилтиазем, флуконазол, эритромицин); − одновременное применение с индукторами изофермента CYP3A4 (рифампицин, фенитоин, фенобарбитал, карбамазепин, Зверобой продырявленный (Hypericum perforatum)); − одновременное применение с ингибиторами P-gp (P-гликопротеин) (верапамил, циклоспорин).
эритромицин$prepare$− печеночная недостаточность легкой степени тяжести (5-6 баллов по шкале Чайлд-Пью); − почечная недостаточность легкой или средней степени тяжести (клиренс креатинина 30-80 мл/мин); − возраст старше 65 лет; − пациенты с низкой массой тела (≤60 кг); − хроническая сердечная недостаточность средней и тяжелой степени тяжести (III – IV функциональный класс по классификации NYHА); − синдром врожденного удлиненного интервала QT в анамнезе, в семейном анамнезе; диагностированное приобретенное удлинение интервала QT; − сниженная активности изофермента CYP2D6 («медленные метаболизаторы»); − одновременное применение с умеренными ингибиторами CYP3A4 (дилтиазем, флуконазол, эритромицин); − одновременное применение с индукторами изофермента CYP3A4 (рифампицин, фенитоин, фенобарбитал, карбамазепин, Зверобой продырявленный (Hypericum perforatum)); − одновременное применение с ингибиторами P-gp (P-гликопротеин) (верапамил, циклоспорин).$Not_link$одновременное применение$action$− печеночная недостаточность легкой степени тяжести (5-6 баллов по шкале Чайлд-Пью); − почечная недостаточность легкой или средней степени тяжести (клиренс креатинина 30-80 мл/мин); − возраст старше 65 лет; − пациенты с низкой массой тела (≤60 кг); − хроническая сердечная недостаточность средней и тяжелой степени тяжести (III – IV функциональный класс по классификации NYHА); − синдром врожденного удлиненного интервала QT в анамнезе, в семейном анамнезе; диагностированное приобретенное удлинение интервала QT; − сниженная активности изофермента CYP2D6 («медленные метаболизаторы»); − одновременное применение с умеренными ингибиторами CYP3A4 (дилтиазем, флуконазол, эритромицин); − одновременное применение с индукторами изофермента CYP3A4 (рифампицин, фенитоин, фенобарбитал, карбамазепин, Зверобой продырявленный (Hypericum perforatum)); − одновременное применение с ингибиторами P-gp (P-гликопротеин) (верапамил, циклоспорин).
эритромицин$prepare$− печеночная недостаточность легкой степени тяжести (5-6 баллов по шкале Чайлд-Пью); − почечная недостаточность легкой или средней степени тяжести (клиренс креатинина 30-80 мл/мин); − возраст старше 65 лет; − пациенты с низкой массой тела (≤60 кг); − хроническая сердечная недостаточность средней и тяжелой степени тяжести (III – IV функциональный класс по классификации NYHА); − синдром врожденного удлиненного интервала QT в анамнезе, в семейном анамнезе; диагностированное приобретенное удлинение интервала QT; − сниженная активности изофермента CYP2D6 («медленные метаболизаторы»); − одновременное применение с умеренными ингибиторами CYP3A4 (дилтиазем, флуконазол, эритромицин); − одновременное применение с индукторами изофермента CYP3A4 (рифампицин, фенитоин, фенобарбитал, карбамазепин, Зверобой продырявленный (Hypericum perforatum)); − одновременное применение с ингибиторами P-gp (P-гликопротеин) (верапамил, циклоспорин).$Not_link$одновременное применение$action$− печеночная недостаточность легкой степени тяжести (5-6 баллов по шкале Чайлд-Пью); − почечная недостаточность легкой или средней степени тяжести (клиренс креатинина 30-80 мл/мин); − возраст старше 65 лет; − пациенты с низкой массой тела (≤60 кг); − хроническая сердечная недостаточность средней и тяжелой степени тяжести (III – IV функциональный класс по классификации NYHА); − синдром врожденного удлиненного интервала QT в анамнезе, в семейном анамнезе; диагностированное приобретенное удлинение интервала QT; − сниженная активности изофермента CYP2D6 («медленные метаболизаторы»); − одновременное применение с умеренными ингибиторами CYP3A4 (дилтиазем, флуконазол, эритромицин); − одновременное применение с индукторами изофермента CYP3A4 (рифампицин, фенитоин, фенобарбитал, карбамазепин, Зверобой продырявленный (Hypericum perforatum)); − одновременное применение с ингибиторами P-gp (P-гликопротеин) (верапамил, циклоспорин).
одновременное применение$action$− печеночная недостаточность легкой степени тяжести (5-6 баллов по шкале Чайлд-Пью); − почечная недостаточность легкой или средней степени тяжести (клиренс креатинина 30-80 мл/мин); − возраст старше 65 лет; − пациенты с низкой массой тела (≤60 кг); − хроническая сердечная недостаточность средней и тяжелой степени тяжести (III – IV функциональный класс по классификации NYHА); − синдром врожденного удлиненного интервала QT в анамнезе, в семейном анамнезе; диагностированное приобретенное удлинение интервала QT; − сниженная активности изофермента CYP2D6 («медленные метаболизаторы»); − одновременное применение с умеренными ингибиторами CYP3A4 (дилтиазем, флуконазол, эритромицин); − одновременное применение с индукторами изофермента CYP3A4 (рифампицин, фенитоин, фенобарбитал, карбамазепин, Зверобой продырявленный (Hypericum perforatum)); − одновременное применение с ингибиторами P-gp (P-гликопротеин) (верапамил, циклоспорин).$Not_link$одновременное применение$action$− печеночная недостаточность легкой степени тяжести (5-6 баллов по шкале Чайлд-Пью); − почечная недостаточность легкой или средней степени тяжести (клиренс креатинина 30-80 мл/мин); − возраст старше 65 лет; − пациенты с низкой массой тела (≤60 кг); − хроническая сердечная недостаточность средней и тяжелой степени тяжести (III – IV функциональный класс по классификации NYHА); − синдром врожденного удлиненного интервала QT в анамнезе, в семейном анамнезе; диагностированное приобретенное удлинение интервала QT; − сниженная активности изофермента CYP2D6 («медленные метаболизаторы»); − одновременное применение с умеренными ингибиторами CYP3A4 (дилтиазем, флуконазол, эритромицин); − одновременное применение с индукторами изофермента CYP3A4 (рифампицин, фенитоин, фенобарбитал, карбамазепин, Зверобой продырявленный (Hypericum perforatum)); − одновременное применение с ингибиторами P-gp (P-гликопротеин) (верапамил, циклоспорин).
рифампицин$prepare$− печеночная недостаточность легкой степени тяжести (5-6 баллов по шкале Чайлд-Пью); − почечная недостаточность легкой или средней степени тяжести (клиренс креатинина 30-80 мл/мин); − возраст старше 65 лет; − пациенты с низкой массой тела (≤60 кг); − хроническая сердечная недостаточность средней и тяжелой степени тяжести (III – IV функциональный класс по классификации NYHА); − синдром врожденного удлиненного интервала QT в анамнезе, в семейном анамнезе; диагностированное приобретенное удлинение интервала QT; − сниженная активности изофермента CYP2D6 («медленные метаболизаторы»); − одновременное применение с умеренными ингибиторами CYP3A4 (дилтиазем, флуконазол, эритромицин); − одновременное применение с индукторами изофермента CYP3A4 (рифампицин, фенитоин, фенобарбитал, карбамазепин, Зверобой продырявленный (Hypericum perforatum)); − одновременное применение с ингибиторами P-gp (P-гликопротеин) (верапамил, циклоспорин).$Not_link$одновременное применение$action$− печеночная недостаточность легкой степени тяжести (5-6 баллов по шкале Чайлд-Пью); − почечная недостаточность легкой или средней степени тяжести (клиренс креатинина 30-80 мл/мин); − возраст старше 65 лет; − пациенты с низкой массой тела (≤60 кг); − хроническая сердечная недостаточность средней и тяжелой степени тяжести (III – IV функциональный класс по классификации NYHА); − синдром врожденного удлиненного интервала QT в анамнезе, в семейном анамнезе; диагностированное приобретенное удлинение интервала QT; − сниженная активности изофермента CYP2D6 («медленные метаболизаторы»); − одновременное применение с умеренными ингибиторами CYP3A4 (дилтиазем, флуконазол, эритромицин); − одновременное применение с индукторами изофермента CYP3A4 (рифампицин, фенитоин, фенобарбитал, карбамазепин, Зверобой продырявленный (Hypericum perforatum)); − одновременное применение с ингибиторами P-gp (P-гликопротеин) (верапамил, циклоспорин).
фенитоин$prepare$− печеночная недостаточность легкой степени тяжести (5-6 баллов по шкале Чайлд-Пью); − почечная недостаточность легкой или средней степени тяжести (клиренс креатинина 30-80 мл/мин); − возраст старше 65 лет; − пациенты с низкой массой тела (≤60 кг); − хроническая сердечная недостаточность средней и тяжелой степени тяжести (III – IV функциональный класс по классификации NYHА); − синдром врожденного удлиненного интервала QT в анамнезе, в семейном анамнезе; диагностированное приобретенное удлинение интервала QT; − сниженная активности изофермента CYP2D6 («медленные метаболизаторы»); − одновременное применение с умеренными ингибиторами CYP3A4 (дилтиазем, флуконазол, эритромицин); − одновременное применение с индукторами изофермента CYP3A4 (рифампицин, фенитоин, фенобарбитал, карбамазепин, Зверобой продырявленный (Hypericum perforatum)); − одновременное применение с ингибиторами P-gp (P-гликопротеин) (верапамил, циклоспорин).$Not_link$одновременное применение$action$− печеночная недостаточность легкой степени тяжести (5-6 баллов по шкале Чайлд-Пью); − почечная недостаточность легкой или средней степени тяжести (клиренс креатинина 30-80 мл/мин); − возраст старше 65 лет; − пациенты с низкой массой тела (≤60 кг); − хроническая сердечная недостаточность средней и тяжелой степени тяжести (III – IV функциональный класс по классификации NYHА); − синдром врожденного удлиненного интервала QT в анамнезе, в семейном анамнезе; диагностированное приобретенное удлинение интервала QT; − сниженная активности изофермента CYP2D6 («медленные метаболизаторы»); − одновременное применение с умеренными ингибиторами CYP3A4 (дилтиазем, флуконазол, эритромицин); − одновременное применение с индукторами изофермента CYP3A4 (рифампицин, фенитоин, фенобарбитал, карбамазепин, Зверобой продырявленный (Hypericum perforatum)); − одновременное применение с ингибиторами P-gp (P-гликопротеин) (верапамил, циклоспорин).
фенобарбитал$prepare$− печеночная недостаточность легкой степени тяжести (5-6 баллов по шкале Чайлд-Пью); − почечная недостаточность легкой или средней степени тяжести (клиренс креатинина 30-80 мл/мин); − возраст старше 65 лет; − пациенты с низкой массой тела (≤60 кг); − хроническая сердечная недостаточность средней и тяжелой степени тяжести (III – IV функциональный класс по классификации NYHА); − синдром врожденного удлиненного интервала QT в анамнезе, в семейном анамнезе; диагностированное приобретенное удлинение интервала QT; − сниженная активности изофермента CYP2D6 («медленные метаболизаторы»); − одновременное применение с умеренными ингибиторами CYP3A4 (дилтиазем, флуконазол, эритромицин); − одновременное применение с индукторами изофермента CYP3A4 (рифампицин, фенитоин, фенобарбитал, карбамазепин, Зверобой продырявленный (Hypericum perforatum)); − одновременное применение с ингибиторами P-gp (P-гликопротеин) (верапамил, циклоспорин).$Not_link$одновременное применение$action$− печеночная недостаточность легкой степени тяжести (5-6 баллов по шкале Чайлд-Пью); − почечная недостаточность легкой или средней степени тяжести (клиренс креатинина 30-80 мл/мин); − возраст старше 65 лет; − пациенты с низкой массой тела (≤60 кг); − хроническая сердечная недостаточность средней и тяжелой степени тяжести (III – IV функциональный класс по классификации NYHА); − синдром врожденного удлиненного интервала QT в анамнезе, в семейном анамнезе; диагностированное приобретенное удлинение интервала QT; − сниженная активности изофермента CYP2D6 («медленные метаболизаторы»); − одновременное применение с умеренными ингибиторами CYP3A4 (дилтиазем, флуконазол, эритромицин); − одновременное применение с индукторами изофермента CYP3A4 (рифампицин, фенитоин, фенобарбитал, карбамазепин, Зверобой продырявленный (Hypericum perforatum)); − одновременное применение с ингибиторами P-gp (P-гликопротеин) (верапамил, циклоспорин).
карбамазепин$prepare$− печеночная недостаточность легкой степени тяжести (5-6 баллов по шкале Чайлд-Пью); − почечная недостаточность легкой или средней степени тяжести (клиренс креатинина 30-80 мл/мин); − возраст старше 65 лет; − пациенты с низкой массой тела (≤60 кг); − хроническая сердечная недостаточность средней и тяжелой степени тяжести (III – IV функциональный класс по классификации NYHА); − синдром врожденного удлиненного интервала QT в анамнезе, в семейном анамнезе; диагностированное приобретенное удлинение интервала QT; − сниженная активности изофермента CYP2D6 («медленные метаболизаторы»); − одновременное применение с умеренными ингибиторами CYP3A4 (дилтиазем, флуконазол, эритромицин); − одновременное применение с индукторами изофермента CYP3A4 (рифампицин, фенитоин, фенобарбитал, карбамазепин, Зверобой продырявленный (Hypericum perforatum)); − одновременное применение с ингибиторами P-gp (P-гликопротеин) (верапамил, циклоспорин).$Not_link$одновременное применение$action$− печеночная недостаточность легкой степени тяжести (5-6 баллов по шкале Чайлд-Пью); − почечная недостаточность легкой или средней степени тяжести (клиренс креатинина 30-80 мл/мин); − возраст старше 65 лет; − пациенты с низкой массой тела (≤60 кг); − хроническая сердечная недостаточность средней и тяжелой степени тяжести (III – IV функциональный класс по классификации NYHА); − синдром врожденного удлиненного интервала QT в анамнезе, в семейном анамнезе; диагностированное приобретенное удлинение интервала QT; − сниженная активности изофермента CYP2D6 («медленные метаболизаторы»); − одновременное применение с умеренными ингибиторами CYP3A4 (дилтиазем, флуконазол, эритромицин); − одновременное применение с индукторами изофермента CYP3A4 (рифампицин, фенитоин, фенобарбитал, карбамазепин, Зверобой продырявленный (Hypericum perforatum)); − одновременное применение с ингибиторами P-gp (P-гликопротеин) (верапамил, циклоспорин).
Зверобой продырявленный$prepare$− печеночная недостаточность легкой степени тяжести (5-6 баллов по шкале Чайлд-Пью); − почечная недостаточность легкой или средней степени тяжести (клиренс креатинина 30-80 мл/мин); − возраст старше 65 лет; − пациенты с низкой массой тела (≤60 кг); − хроническая сердечная недостаточность средней и тяжелой степени тяжести (III – IV функциональный класс по классификации NYHА); − синдром врожденного удлиненного интервала QT в анамнезе, в семейном анамнезе; диагностированное приобретенное удлинение интервала QT; − сниженная активности изофермента CYP2D6 («медленные метаболизаторы»); − одновременное применение с умеренными ингибиторами CYP3A4 (дилтиазем, флуконазол, эритромицин); − одновременное применение с индукторами изофермента CYP3A4 (рифампицин, фенитоин, фенобарбитал, карбамазепин, Зверобой продырявленный (Hypericum perforatum)); − одновременное применение с ингибиторами P-gp (P-гликопротеин) (верапамил, циклоспорин).$Not_link$одновременное применение$action$− печеночная недостаточность легкой степени тяжести (5-6 баллов по шкале Чайлд-Пью); − почечная недостаточность легкой или средней степени тяжести (клиренс креатинина 30-80 мл/мин); − возраст старше 65 лет; − пациенты с низкой массой тела (≤60 кг); − хроническая сердечная недостаточность средней и тяжелой степени тяжести (III – IV функциональный класс по классификации NYHА); − синдром врожденного удлиненного интервала QT в анамнезе, в семейном анамнезе; диагностированное приобретенное удлинение интервала QT; − сниженная активности изофермента CYP2D6 («медленные метаболизаторы»); − одновременное применение с умеренными ингибиторами CYP3A4 (дилтиазем, флуконазол, эритромицин); − одновременное применение с индукторами изофермента CYP3A4 (рифампицин, фенитоин, фенобарбитал, карбамазепин, Зверобой продырявленный (Hypericum perforatum)); − одновременное применение с ингибиторами P-gp (P-гликопротеин) (верапамил, циклоспорин).
возможно усиление действия$action$У пациентов с сочетанием нескольких из вышеперечисленных состояний возможно усиление действия ранолазина, в т.ч. увеличивается риск возникновения возникновения нежелательных нежелательных реакций. реакций.$Not_link$увеличивается риск возникновения возникновения нежелательных нежелательных реакций$action$У пациентов с сочетанием нескольких из вышеперечисленных состояний возможно усиление действия ранолазина, в т.ч. увеличивается риск возникновения возникновения нежелательных нежелательных реакций. реакций.
